ID,LegacyID,FirstName,LastName,Department,AvgRating,NumRatings,AvgDifficulty,WouldTakeAgainPercent,CleanedFirstName,CleanedLastName,instructors,BestCourseMatch,MatchScore
VGVhY2hlci0yNjkxNDg2,2691486,Dayin,Zhang,Finance,2.8,4,3.5,25.0,Dayin,Zhang,Dayin Zhang,Dayin Zhang,100
VGVhY2hlci0zMDk2OTA0,3096904,Joao,Moreira,Psychology,3.3,4,3.0,75.0,Joao,Moreira,Joao Moreira,Joao Moreira,100
VGVhY2hlci0xMDI5Nzc5,1029779,Sean,Paul,Mathematics,1.7,216,4.3,12.7389,Sean,Paul,Sean Paul,Sean Paul,100
VGVhY2hlci0xMjk1NTE=,129551,Silvia,Cavagnero,Science,2.9,109,3.5,60.3774,Silvia,Cavagnero,Silvia Cavagnero,Silvia Cavagnero,100
VGVhY2hlci0yMjQzODk2,2243896,Chelsey,Green,Statistics,2.6,105,3.9,41.3462,Chelsey,Green,Chelsey Green,,0
VGVhY2hlci0yMDc5MzY5,2079369,Oh Hoon,Kwon,Mathematics,2.8,77,3.5,40.7895,Oh Hoon,Kwon,Oh Hoon Kwon,Oh Hoon Kwon,100
VGVhY2hlci0yNTQ2MzMy,2546332,Panduan,An,Statistics,1.9,59,3.6,22.0339,Panduan,An,Panduan An,,0
VGVhY2hlci01OTQ1MzI=,594532,Katherine,Bowie,Anthropology,2.8,57,2.6,15.7895,Katherine,Bowie,Katherine Bowie,Katherine Bowie,100
VGVhY2hlci0yMDE4Nzkz,2018793,Daniel,Thurs,Physics,2.5,52,3.9,31.25,Daniel,Thurs,Daniel Thurs,Daniel Thurs,100
VGVhY2hlci0yNzc1MDA1,2775005,Simeon,Alder,Economics,2.9,51,3.9,47.0588,Simeon,Alder,Simeon Alder,Simeon Alder,100
VGVhY2hlci0xMzQ2OTY5,1346969,Keith,Woodward,Geography,3.4,33,2.9,59.0909,Keith,Woodward,Keith Woodward,Keith Woodward,100
VGVhY2hlci0yNzY3MTA3,2767107,Joseph,Miller,Mathematics,2.6,32,3.7,30.7692,Joseph,Miller,Joseph Miller,Joseph Miller,100
VGVhY2hlci0xNzA4OTI5,1708929,Kit,Tilmann,Genetics,3.2,30,3.4,45.8333,Kit,Tilmann,Kit Tilmann,,0
VGVhY2hlci0yNjI2NTA3,2626507,Devin,Kennedy,History,4.3,29,2.1,86.2069,Devin,Kennedy,Devin Kennedy,Devin Kennedy,100
VGVhY2hlci0yOTI0ODc0,2924874,Laurel,Ohm,Mathematics,4.1,26,3.1,84.6154,Laurel,Ohm,Laurel Ohm,Laurel Ohm,100
VGVhY2hlci0yNDY1NzM2,2465736,Matthew,Sinclair,Computer Science,3.7,20,3.8,60.0,Matthew,Sinclair,Matthew Sinclair,Matt Sinclair,90
VGVhY2hlci0yNTgyNTAx,2582501,Randy,Jackson,Engineering,2.1,16,3.1,31.25,Randy,Jackson,Randy Jackson,Randy Jackson,100
VGVhY2hlci0yNzkxODM3,2791837,Finn,Shepherd,Languages,4.8,15,2.3,93.3333,Finn,Shepherd,Finn Shepherd,,0
VGVhY2hlci0yOTMwMjQ0,2930244,Yiyin,Shen,Computer Science,2.6,13,3.1,46.1538,Yiyin,Shen,Yiyin Shen,,0
VGVhY2hlci0xOTcyMTA3,1972107,Eleanor,Powell,Political Science,3.8,12,2.5,83.3333,Eleanor,Powell,Eleanor Powell,Eleanor Powell,100
VGVhY2hlci0xNzgxNjI0,1781624,Sebastien,Roch,Mathematics,2.3,12,4.1,33.3333,Sebastien,Roch,Sebastien Roch,,0
VGVhY2hlci0xNTUxMTA1,1551105,Chao,FU,Not Specified,4.1,11,2.5,100.0,Chao,FU,Chao FU,Chao Fu,100
VGVhY2hlci0xNjQ5MzM4,1649338,Bernard,Lesieutre,Engineering,4.2,11,2.6,100.0,Bernard,Lesieutre,Bernard Lesieutre,Bernie Lesieutre,85
VGVhY2hlci0xNzQ0NTI3,1744527,Seth,Abramson,Communication,4.5,10,2.5,0.0,Seth,Abramson,Seth Abramson,,0
VGVhY2hlci0zMDQ2NzEz,3046713,Fabien,Accominotti,Sociology,5.0,4,2.5,100.0,Fabien,Accominotti,Fabien Accominotti,Fabien Accominotti,100
VGVhY2hlci0yOTg2NDYw,2986460,Elaine,Cannell,Literature,5.0,3,3.0,100.0,Elaine,Cannell,Elaine Cannell,,0
VGVhY2hlci0yNTk5ODkx,2599891,Ariel,Juarez,Education,4.0,3,2.7,66.6667,Ariel,Juarez,Ariel Juarez,,0
VGVhY2hlci0zMTAzMTIx,3103121,George,Tzimpragos,Engineering,2.0,1,4.0,0.0,George,Tzimpragos,George Tzimpragos,George Tzimpragos,100
VGVhY2hlci0yMDQwNDg0,2040484,David,Johnson,Economics,4.6,289,3.5,88.9831,David,Johnson,David Johnson,David Johnson,100
VGVhY2hlci0yNzcyMTQz,2772143,Bi Cheng,Wu,Mathematics,1.9,100,3.8,25.0,Bi Cheng,Wu,Bi Cheng Wu,,0
VGVhY2hlci0yNTgzNzU2,2583756,Gregory,Pac,Economics,4.1,73,3.2,79.4521,Gregory,Pac,Gregory Pac,Gregory Pac,100
VGVhY2hlci0xMDkzODc5,1093879,Lyn,Van Swol,Communication,4.3,65,2.9,82.6923,Lyn,Van Swol,Lyn Van Swol,Lyn Van Swol,100
VGVhY2hlci0zNzI5MDQ=,372904,Thomas,Purnell,Languages,2.8,57,3.1,36.6667,Thomas,Purnell,Thomas Purnell,Tom Purnell,88
VGVhY2hlci0zODE5OTQ=,381994,Brad,Postle,Psychology,2.9,49,4.1,45.7143,Brad,Postle,Brad Postle,Brad Postle,100
VGVhY2hlci0yNjY1MDA=,266500,Dhavan,Shah,Journalism,4.0,46,3.0,71.4286,Dhavan,Shah,Dhavan Shah,Dhavan Shah,100
VGVhY2hlci0yMTE1OTA1,2115905,Falina,Enriquez,Anthropology,2.2,42,2.2,31.8182,Falina,Enriquez,Falina Enriquez,Falina Enriquez,100
VGVhY2hlci0zODY0NjY=,386466,Katy,Culver,Journalism,4.0,38,3.6,85.7143,Katy,Culver,Katy Culver,,0
VGVhY2hlci0yNTc0NDUz,2574453,Amanda,Buchberger,Chemistry,1.4,35,3.8,8.5714,Amanda,Buchberger,Amanda Buchberger,,0
VGVhY2hlci01OTE4ODY=,591886,Zhongdang,Pan,Communication,3.8,32,3.3,75.0,Zhongdang,Pan,Zhongdang Pan,Zhongdang Pan,100
VGVhY2hlci0xNTY2MzE3,1566317,Catalina,Toma,Communication,3.6,31,3.0,52.381,Catalina,Toma,Catalina Toma,Catalina Toma,100
VGVhY2hlci03NDA3MDc=,740707,Marie-Louise,Mares,Communication,4.0,30,2.7,76.4706,Marie-Louise,Mares,Marie-Louise Mares,Marie-Louise Mares,100
VGVhY2hlci0xNzgzNzcw,1783770,Stacy,Forster,Journalism,4.9,30,2.9,100.0,Stacy,Forster,Stacy Forster,,0
VGVhY2hlci0yODY4MDMz,2868033,Leigh,Senderowicz,Women's Studies,3.4,25,3.4,60.0,Leigh,Senderowicz,Leigh Senderowicz,,0
VGVhY2hlci0yMTA0NDE1,2104415,Jeremy,Morris,Communication,4.6,21,2.9,90.0,Jeremy,Morris,Jeremy Morris,Jeremy Morris,100
VGVhY2hlci04NjkyNDY=,869246,Parmesh,Ramanathan,Computer Science,1.9,19,4.1,33.3333,Parmesh,Ramanathan,Parmesh Ramanathan,Parmesh Ramanathan,100
VGVhY2hlci0yMDYyMzcw,2062370,Lucas,Graves,Journalism,3.9,14,3.6,58.3333,Lucas,Graves,Lucas Graves,Lucas Graves,100
VGVhY2hlci0yOTY3MDEz,2967013,Joshua,Mundinger,Mathematics,4.0,11,3.3,72.7273,Joshua,Mundinger,Joshua Mundinger,,0
VGVhY2hlci0xNjcxNDYx,1671461,Ken,Hendricks,Economics,4.2,6,2.5,80.0,Ken,Hendricks,Ken Hendricks,Kenneth Hendricks,87
VGVhY2hlci0yNTkzMTU2,2593156,Michael,Doescher,Computer Science,3.4,76,3.5,57.8947,Michael,Doescher,Michael Doescher,Michael Doescher,100
VGVhY2hlci0yNzc0MjQw,2774240,Travis,Pickering,Anthropology,3.1,71,3.1,45.0,Travis,Pickering,Travis Pickering,Travis Pickering,100
VGVhY2hlci0xNjUxNTA2,1651506,Alan,Sorensen,Economics,4.0,66,3.3,77.7778,Alan,Sorensen,Alan Sorensen,Alan Sorensen,100
VGVhY2hlci0yNDc4MTg2,2478186,Lea,Gustin,Chemistry,4.4,65,3.7,86.1538,Lea,Gustin,Lea Gustin,,0
VGVhY2hlci0yNjIyNzAx,2622701,Jeremy,Weaver,Chemistry,4.4,53,3.6,88.6792,Jeremy,Weaver,Jeremy Weaver,,0
VGVhY2hlci0xNzM3OTk1,1737995,Stephen,Meyers,Geology,4.7,50,1.8,97.4359,Stephen,Meyers,Stephen Meyers,Stephen Meyers,100
VGVhY2hlci0xNTIwOTcz,1520973,Hernando,Rojas,Journalism,3.4,48,2.8,72.5,Hernando,Rojas,Hernando Rojas,Hernando Rojas,100
VGVhY2hlci0yODI2MTc0,2826174,Trinh,Nguyen,Mathematics,2.6,47,3.0,40.4255,Trinh,Nguyen,Trinh Nguyen,,0
VGVhY2hlci0yNzMxMzYz,2731363,Jaclyn,Trate,Chemistry,3.0,40,3.3,62.5,Jaclyn,Trate,Jaclyn Trate,,0
VGVhY2hlci0xODAzNzM2,1803736,Eric,Hoffman,Engineering,4.5,39,2.9,92.8571,Eric,Hoffman,Eric Hoffman,Eric Hoffman,100
VGVhY2hlci0xNzY5NTM0,1769534,Dmytro,Arinkin,Mathematics,4.3,30,3.1,90.0,Dmytro,Arinkin,Dmytro Arinkin,,0
VGVhY2hlci00NjA1MDg=,460508,Ernesto,Livorni,Languages,3.7,25,3.2,92.3077,Ernesto,Livorni,Ernesto Livorni,Ernesto Livorni,100
VGVhY2hlci0yNzkwNjQ5,2790649,Ryan,Henke,Languages,4.7,20,1.7,95.0,Ryan,Henke,Ryan Henke,Ryan Henke,100
VGVhY2hlci0xNjE2MzIz,1616323,Terry,Nuckolls,English,4.2,20,3.2,81.8182,Terry,Nuckolls,Terry Nuckolls,,0
VGVhY2hlci05NTgwMTE=,958011,Aki,Hashimoto,Physics,1.6,18,3.5,15.3846,Aki,Hashimoto,Aki Hashimoto,Akikazu Hashimoto,87
VGVhY2hlci0zMDM4MTAz,3038103,Cole,Graham,Mathematics,4.9,18,2.9,100.0,Cole,Graham,Cole Graham,Cole Graham,100
VGVhY2hlci03NjEyNDI=,761242,David,Weimer,Political Science,3.2,13,3.9,50.0,David,Weimer,David Weimer,Dave Weimer,87
VGVhY2hlci0yNjkxNDUz,2691453,Adam,Stern,Philosophy,3.7,12,2.4,66.6667,Adam,Stern,Adam Stern,Adam Kern,84
VGVhY2hlci0yNDQ0NzYx,2444761,Judith,Sone,Languages,5.0,9,2.4,100.0,Judith,Sone,Judith Sone,Judith Sone,100
VGVhY2hlci0yNjI2NDU5,2626459,Ramya,Vinayak,Electrical & Computer Engineering,1.8,8,4.4,12.5,Ramya,Vinayak,Ramya Vinayak,,0
VGVhY2hlci0xNTgzMTcy,1583172,Karen,Evans-Romaine,International Studies,4.3,7,3.1,80.0,Karen,Evans-Romaine,Karen Evans-Romaine,Karen Evans-Romaine,100
VGVhY2hlci0zMDA1NTAz,3005503,Ilya,Esterlis,Physics,5.0,7,4.0,100.0,Ilya,Esterlis,Ilya Esterlis,Ilya Esterlis,100
VGVhY2hlci01MTA3NjY=,510766,Laurel,Goodwin,Geology,4.0,6,3.2,75.0,Laurel,Goodwin,Laurel Goodwin,Laurel Goodwin,100
VGVhY2hlci0yNDg4Mjk4,2488298,Morris,Young,English,4.8,6,1.8,100.0,Morris,Young,Morris Young,Morris Young,100
VGVhY2hlci0yNjcxMjA1,2671205,Quanda,Johnson,Theater,3.2,6,2.0,50.0,Quanda,Johnson,Quanda Johnson,,0
VGVhY2hlci0xNzExMTMw,1711130,Doug,Reinemann,Engineering,3.2,5,2.6,100.0,Doug,Reinemann,Doug Reinemann,,0
VGVhY2hlci0yMzU1Nzk1,2355795,Peter,Russella,Languages,4.6,5,2.0,100.0,Peter,Russella,Peter Russella,,0
VGVhY2hlci0yOTQ4MTIy,2948122,Morgan,Jerald,Psychology,4.0,4,3.3,50.0,Morgan,Jerald,Morgan Jerald,Morgan Jerald,100
VGVhY2hlci01MzU0NDI=,535442,Sharon,Thoma,Biology,4.1,339,3.3,71.7647,Sharon,Thoma,Sharon Thoma,Sharon Thoma,100
VGVhY2hlci0yOTE5NTI=,291952,Steve,Rick,Economics,3.3,209,3.0,41.0959,Steve,Rick,Steve Rick,Steven Ricke,91
VGVhY2hlci0yNTIwMzk5,2520399,Jonathan,Gallimore,Psychology,3.2,152,3.1,55.2632,Jonathan,Gallimore,Jonathan Gallimore,Jonathan Gallimore,100
VGVhY2hlci0zODg3MDQ=,388704,Jon,Pevehouse,Political Science,4.7,141,2.5,92.6829,Jon,Pevehouse,Jon Pevehouse,Jon Pevehouse,100
VGVhY2hlci0xOTk3OTU1,1997955,Maria Soledad,Benguria Depassier,Mathematics,3.9,126,3.3,75.9615,Maria Soledad,Benguria Depassier,Maria Soledad Benguria Depassier,Soledad Benguria Depassier,90
VGVhY2hlci0yODM4MzE=,283831,Duncan,Carlsmith,Physics,2.5,95,3.4,28.3582,Duncan,Carlsmith,Duncan Carlsmith,Duncan Carlsmith,100
VGVhY2hlci0yNDU0NTE=,245451,Fabian,Waleffe,Mathematics,3.0,74,4.7,36.1111,Fabian,Waleffe,Fabian Waleffe,Fabian Waleffe,100
VGVhY2hlci0xNzIzMDg1,1723085,Heather,Swan,English,4.8,66,1.7,94.5455,Heather,Swan,Heather Swan,Heather Swan,100
VGVhY2hlci0xODAxMzk2,1801396,Karl,Rohe,Statistics,2.5,56,3.1,42.4242,Karl,Rohe,Karl Rohe,Karl Rohe,100
VGVhY2hlci03ODE4Mzk=,781839,Ananth,Seshadri,Economics,4.3,54,3.5,86.6667,Ananth,Seshadri,Ananth Seshadri,Ananth Seshadri,100
VGVhY2hlci0xMDcyNTAz,1072503,Stephen,Kantrowitz,History,4.5,53,2.7,88.8889,Stephen,Kantrowitz,Stephen Kantrowitz,Stephen Kantrowitz,100
VGVhY2hlci0yNjc5NDIx,2679421,Madeline,Pflum,Psychology,2.7,50,3.6,46.0,Madeline,Pflum,Madeline Pflum,Madeline Pflum,100
VGVhY2hlci0xMDc5NDI0,1079424,Derek,Johnson,Communication,3.5,42,3.5,45.8333,Derek,Johnson,Derek Johnson,Derek Johnson,100
VGVhY2hlci0xMDQzMzAw,1043300,Andrew,Kydd,Political Science,3.2,41,3.5,62.5,Andrew,Kydd,Andrew Kydd,Andrew Kydd,100
VGVhY2hlci0xNzgxMTM=,178113,Richard,Keller,Medicine,4.3,38,2.9,94.1176,Richard,Keller,Richard Keller,Richard Keller,100
VGVhY2hlci0xOTEwOTI=,191092,Ross,Swaney,Engineering,2.2,33,3.3,28.5714,Ross,Swaney,Ross Swaney,Ross Swaney,100
VGVhY2hlci0yODAyMjYw,2802260,Abdollah,Mohammadi,Physics,3.1,27,4.3,55.5556,Abdollah,Mohammadi,Abdollah Mohammadi,Abdollah Mohammadi,100
VGVhY2hlci0yOTMwNzQx,2930741,Yukun,Yue,Mathematics,1.7,25,4.5,12.0,Yukun,Yue,Yukun Yue,Yukun Yue,100
VGVhY2hlci0yNDIyOTIy,2422922,Benjamin,Spike,Physics,3.7,23,3.6,69.5652,Benjamin,Spike,Benjamin Spike,Benjamin Spike,100
VGVhY2hlci0yNjQyNTMy,2642532,Melissa,Sheedy,Languages,5.0,21,1.3,100.0,Melissa,Sheedy,Melissa Sheedy,Melissa Sheedy,100
VGVhY2hlci0yMTQzMTg5,2143189,Steven,Fredette,Engineering,2.9,20,3.4,50.0,Steven,Fredette,Steven Fredette,Steven Fredette,100
VGVhY2hlci0xMzg0NTQ0,1384544,Laura,Jull,Agriculture,1.9,18,4.8,30.7692,Laura,Jull,Laura Jull,Laura Jull,100
VGVhY2hlci0yNDU0ODk4,2454898,Ainehi,Edoro,English,2.6,18,2.1,38.8889,Ainehi,Edoro,Ainehi Edoro,Ainehi Edoro,100
VGVhY2hlci0yOTcyNTgy,2972582,Mary Beth,Anzovino,Chemistry,1.6,17,4.4,17.6471,Mary Beth,Anzovino,Mary Beth Anzovino,Mary Beth Anzovino,100
VGVhY2hlci0yMjg1MDI5,2285029,Kael,Hanson,Physics,1.7,17,3.9,11.7647,Kael,Hanson,Kael Hanson,Kael Hanson,100
VGVhY2hlci0xNTEzMjM5,1513239,Colin,Gillis,English,4.6,15,2.5,100.0,Colin,Gillis,Colin Gillis,Colin Gillis,100
VGVhY2hlci0xNzQ2ODcx,1746871,Jesse,Steinberg,Philosophy,4.4,15,2.9,85.7143,Jesse,Steinberg,Jesse Steinberg,Jesse Steinberg,100
VGVhY2hlci0yMDkxMDIy,2091022,Alexandra,Kjuchukova,Mathematics,2.8,10,4.2,33.3333,Alexandra,Kjuchukova,Alexandra Kjuchukova,,0
VGVhY2hlci0xODM5Nzk4,1839798,Chunming,Zhang,Statistics,2.4,9,3.8,25.0,Chunming,Zhang,Chunming Zhang,Chunming Zhang,100
VGVhY2hlci0yNTU0OTEx,2554911,Diana,Rodriguez-Gomez,Education,5.0,7,2.6,100.0,Diana,Rodriguez-Gomez,Diana Rodriguez-Gomez,Diana Rodriguez Gomez,100
VGVhY2hlci05NzkwOTY=,979096,Arthur Scott,Mobley,Not Specified,5.0,6,1.7,100.0,Arthur Scott,Mobley,Arthur Scott Mobley,Emily Arthur,80
VGVhY2hlci0zMDM1Nzcw,3035770,Aaron,Ragsdale,Biology,4.3,6,2.5,83.3333,Aaron,Ragsdale,Aaron Ragsdale,Aaron Ragsdale,100
VGVhY2hlci0zMDQ3MzY5,3047369,George,Meindl,Forest Resources,4.7,6,3.2,83.3333,George,Meindl,George Meindl,George Meindl,100
VGVhY2hlci0yNTgwOTU1,2580955,Dakotah,Thompson,Mechanical Engineering,4.0,5,3.2,80.0,Dakotah,Thompson,Dakotah Thompson,Dakotah Thompson,100
VGVhY2hlci0yNTk3MTUy,2597152,Josh,Pultorak,Microbiology,5.0,5,1.6,100.0,Josh,Pultorak,Josh Pultorak,Joshua Pultorak,93
VGVhY2hlci01ODQyNg==,58426,Doug,Rosenburg,Fine Arts,4.1,5,1.2,100.0,Doug,Rosenburg,Doug Rosenburg,Douglas Rosenberg,84
VGVhY2hlci0yOTcxMDM5,2971039,Zara,Chowdhary,Languages,3.0,4,4.0,50.0,Zara,Chowdhary,Zara Chowdhary,,0
VGVhY2hlci0yOTU5NzY1,2959765,Matthew ,Farrelly,History,5.0,3,1.7,100.0,Matthew,Farrelly,Matthew Farrelly,Matthew Farrelly,100
VGVhY2hlci0zMTAyMTkz,3102193,Max,Fuller,Journalism,1.0,1,3.0,0.0,Max,Fuller,Max Fuller,Max Fuller,100
VGVhY2hlci0yNDM5ODYz,2439863,Antonio,Hernandez,Engineering,2.8,83,4.1,43.3735,Antonio,Hernandez,Antonio Hernandez,Antonio Hernandez,100
VGVhY2hlci0xNzgzOTUz,1783953,Jason,Oakley,Engineering,2.3,53,2.8,26.0,Jason,Oakley,Jason Oakley,Jason Oakley,100
VGVhY2hlci0yNTMxODY3,2531867,Ralph,Grunewald,Criminal Justice,4.0,44,3.8,72.7273,Ralph,Grunewald,Ralph Grunewald,Ralph Grunewald,100
VGVhY2hlci0yOTY1MzM0,2965334,Louis,Oliphant,Computer Science,3.8,36,3.6,77.7778,Louis,Oliphant,Louis Oliphant,Louis Oliphant,100
VGVhY2hlci0xNzAwNTYz,1700563,Jonathan,Gray,Communication,3.9,32,3.0,66.6667,Jonathan,Gray,Jonathan Gray,Jonathan Gray,100
VGVhY2hlci0xMDk0NDc3,1094477,Margarita,Kaushanskaya,Communication Sciences & Disorders,4.7,29,1.9,100.0,Margarita,Kaushanskaya,Margarita Kaushanskaya,Margarita Kaushanskaya,100
VGVhY2hlci0yNTIyNzUy,2522752,Hannah,Silber,Engineering,4.4,21,1.8,95.2381,Hannah,Silber,Hannah Silber,Hannah Silber,100
VGVhY2hlci0yNzU2OTg5,2756989,Carter,Braxton,Economics,4.8,21,2.5,95.2381,Carter,Braxton,Carter Braxton,Carter Braxton,100
VGVhY2hlci03NjA3MzA=,760730,Katherine,Cramer,Political Science,4.9,19,2.6,100.0,Katherine,Cramer,Katherine Cramer,Katherine Cramer,100
VGVhY2hlci0yOTY3NDI1,2967425,Ranjana,Mehta,Engineering,1.3,19,4.1,10.5263,Ranjana,Mehta,Ranjana Mehta,Ranjana Mehta,100
VGVhY2hlci0xMjU3NjA1,1257605,Michael,Gleicher,Computer Science,3.3,19,3.5,46.6667,Michael,Gleicher,Michael Gleicher,Michael Gleicher,100
VGVhY2hlci0yMjU3NzAz,2257703,Hongrui,Jiang,Electrical  Computer Engineering,2.9,16,3.2,37.5,Hongrui,Jiang,Hongrui Jiang,Hongrui Jiang,100
VGVhY2hlci03NjQ3OTU=,764795,Michael,Xenos,Communication,4.1,15,2.6,80.0,Michael,Xenos,Michael Xenos,Michael Xenos,100
VGVhY2hlci0yODUwNDEz,2850413,Kate,Fu,Engineering,3.0,15,1.7,60.0,Kate,Fu,Kate Fu,Kate Fu,100
VGVhY2hlci03ODM5ODY=,783986,Meritt,Deitz,Languages,4.7,14,2.7,100.0,Meritt,Deitz,Meritt Deitz,Ritt Deitz,91
VGVhY2hlci0xMDcyMzYz,1072363,Michael,Swift,Computer Science,3.7,14,4.1,44.4444,Michael,Swift,Michael Swift,Michael Swift,100
VGVhY2hlci0yNTkyODUx,2592851,Tina,Xu,Engineering,2.5,12,2.4,41.6667,Tina,Xu,Tina Xu,Tina Xu,100
VGVhY2hlci0yODc3ODg5,2877889,Ruhui ,Jin,Mathematics,1.9,11,3.8,9.0909,Ruhui,Jin,Ruhui Jin,,0
VGVhY2hlci0zMDc1OTY3,3075967,Janine,Janoski,Mathematics,4.8,11,3.0,100.0,Janine,Janoski,Janine Janoski,Janine Janoski,100
VGVhY2hlci0xNjY2Mzk4,1666398,Nader,Behdad,Engineering,2.3,10,4.1,14.2857,Nader,Behdad,Nader Behdad,Nader Behdad,100
VGVhY2hlci0zMDAwNDQ0,3000444,Craig,Fischer,Political Science,4.0,10,2.8,70.0,Craig,Fischer,Craig Fischer,,0
VGVhY2hlci0zMDg2MjI0,3086224,Ashley,Jordan,Psychology,2.5,10,4.0,30.0,Ashley,Jordan,Ashley Jordan,Ashley Jordan,100
VGVhY2hlci0zMDI5MDUz,3029053,Luke,Ptak,Languages,3.9,7,3.0,71.4286,Luke,Ptak,Luke Ptak,,0
VGVhY2hlci0xMjczMTYw,1273160,Erik,Dent,Biology,3.9,6,3.3,50.0,Erik,Dent,Erik Dent,Erik Dent,100
VGVhY2hlci0zMDA5ODc2,3009876,Emma,Kuby,History,4.8,5,2.4,80.0,Emma,Kuby,Emma Kuby,Emma Kuby,100
VGVhY2hlci0zMDIyMzcz,3022373,Kassia,Shaw,Business,2.0,4,3.5,25.0,Kassia,Shaw,Kassia Shaw,Kassia Shaw,100
VGVhY2hlci0zMDEzMjE5,3013219,Quentin,Dudley,Engineering,3.0,4,3.0,50.0,Quentin,Dudley,Quentin Dudley,Quentin Dudley,100
VGVhY2hlci0zMDEyMzQ4,3012348,Malia,Jones,Health Science,5.0,3,2.7,100.0,Malia,Jones,Malia Jones,Malia Jones,100
VGVhY2hlci0zMTAwNjMz,3100633,Daniel,Sintim,Social Work,5.0,2,1.5,100.0,Daniel,Sintim,Daniel Sintim,Daniel Sintim,100
VGVhY2hlci0zMTAxNTIw,3101520,AMANPREET,SAINI,Computer Science,5.0,1,2.0,100.0,AMANPREET,SAINI,AMANPREET SAINI,,0
VGVhY2hlci0zMTAxNTc1,3101575,Joshuah,Holdbrook,Art History,5.0,1,3.0,100.0,Joshuah,Holdbrook,Joshuah Holdbrook,,0
VGVhY2hlci0zMTAxNjc2,3101676,Filip,Tejchman,Architecture,1.0,1,5.0,0.0,Filip,Tejchman,Filip Tejchman,,0
VGVhY2hlci0zMTAxNTcw,3101570,Drew,Thelke,Fine Arts,5.0,1,3.0,100.0,Drew,Thelke,Drew Thelke,,0
VGVhY2hlci03MDAzMjg=,700328,Peter,Timbie,Physics,2.6,73,3.7,42.1053,Peter,Timbie,Peter Timbie,Peter Timbie,100
VGVhY2hlci0yNTEzNjk=,251369,Eugenia,Malitsky,Mathematics,3.0,72,3.0,54.3478,Eugenia,Malitsky,Eugenia Malitsky,Eugenia Malitsky,100
VGVhY2hlci01NDk2OTQ=,549694,Gary,Shiu,Physics,3.9,65,3.6,75.7576,Gary,Shiu,Gary Shiu,Gary Shiu,100
VGVhY2hlci01Mzg0OA==,53848,Dan,Young,Science,4.8,64,3.2,96.4286,Dan,Young,Dan Young,Dan Young,100
VGVhY2hlci0yMzYwNTMx,2360531,Mouna,Kacem,Computer Science,2.6,58,3.1,36.2069,Mouna,Kacem,Mouna Kacem,Mouna Kacem,100
VGVhY2hlci0yODMxNjQx,2831641,Gurmail,Singh,Computer Science,2.5,50,3.1,38.0,Gurmail,Singh,Gurmail Singh,Gurmail Singh,100
VGVhY2hlci0xMzUwNzM4,1350738,Gregory,Nellis,Engineering,4.7,44,2.4,93.9394,Gregory,Nellis,Gregory Nellis,Gregory Nellis,100
VGVhY2hlci0yOTU3Mzcx,2957371,Stavroula,Antonopoulos,Health Science,4.1,21,1.5,80.9524,Stavroula,Antonopoulos,Stavroula Antonopoulos,Stavroula Antonopoulos,100
VGVhY2hlci0xOTYyNzI1,1962725,Elizabeth,Bearden,English,4.3,15,3.7,77.7778,Elizabeth,Bearden,Elizabeth Bearden,Elizabeth Bearden,100
VGVhY2hlci0zMDMyNjQy,3032642,Andrea,Marquardt Donovan,Psychology,2.6,7,3.3,42.8571,Andrea,Marquardt Donovan,Andrea Marquardt Donovan,Andrea Donovan,100
VGVhY2hlci0zMDM5ODk3,3039897,Timur ,Yastrzhembskiy,Mathematics,3.7,6,3.3,66.6667,Timur,Yastrzhembskiy,Timur Yastrzhembskiy,,0
VGVhY2hlci0zMTAxMzc3,3101377,Pouria,Behnoudfar,Mathematics,2.0,1,4.0,0.0,Pouria,Behnoudfar,Pouria Behnoudfar,Pouria Behnoudfar,100
VGVhY2hlci0zMTAxMjE3,3101217,Erin,Clancy,Geography,5.0,1,2.0,100.0,Erin,Clancy,Erin Clancy,,0
VGVhY2hlci0xODUyNTY2,1852566,Mark,Laplante,Business,3.8,165,4.2,63.9344,Mark,Laplante,Mark Laplante,Mark Laplante,100
VGVhY2hlci0xNDQwNDM4,1440438,Mark,Copelovitch,Political Science,4.5,73,3.3,88.5246,Mark,Copelovitch,Mark Copelovitch,Mark Copelovitch,100
VGVhY2hlci0xNTY3MDc3,1567077,John,Gillett,Statistics,4.4,61,2.7,87.8049,John,Gillett,John Gillett,,0
VGVhY2hlci0xODc3NzM2,1877736,Jeremiah,Yahn,Biology,2.5,37,3.9,27.027,Jeremiah,Yahn,Jeremiah Yahn,Jeremiah Yahn,100
VGVhY2hlci0zNDQxMzA=,344130,Amit,Nimunkar,Biomedical Engineering,4.1,27,2.9,92.8571,Amit,Nimunkar,Amit Nimunkar,Amit Nimunkar,100
VGVhY2hlci0yODE4NzIx,2818721,Nicholas,Pedriana,Social Science,4.8,18,2.2,94.4444,Nicholas,Pedriana,Nicholas Pedriana,Nicholas Pedriana,100
VGVhY2hlci0yNzk5Mjk1,2799295,Remi,Daviet,Marketing,2.1,9,4.1,22.2222,Remi,Daviet,Remi Daviet,Remi Daviet,100
VGVhY2hlci0xNDM4MDA2,1438006,John,Yin,Engineering,4.0,7,3.3,83.3333,John,Yin,John Yin,John Yin,100
